159,トランセンド 110S TS256GMTE110S,https://kakaku.com/item/K0001060796/,256.0,1700.0,1500.0,M.2(Type2280),PCI-Express,3DNAND,3.58mm,4580
160,サムスン 970 EVO Plus MZ-V7S250B/IT,https://kakaku.com/item/K0001123582/,250.0,3500.0,2300.0,M.2(Type2280),PCI-Express,V-NAND3bitMLC,2.38mm,9146
161,IODATA SSPH-UT960K/E,https://kakaku.com/item/K0001151259/,960.0,340.0,300.0,,USB,,,11480
162,SANDISK エクストリーム プロ SDSSDXPM2-500G-J25,https://kakaku.com/item/K0001055416/,500.0,3400.0,2500.0,M.2(Type2280),PCI-Express,,1.98mm,12480
163,crucial BX500 CT120BX500SSD1,https://kakaku.com/item/K0001086727/,120.0,540.0,500.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,2310
164,トランセンド MTS420 TS240GMTS420S,https://kakaku.com/item/K0001018668/,240.0,560.0,500.0,M.2(Type2242),SerialATA6Gb/s,3DNANDTLC,3.58mm,4780
165,PLEXTOR M8VC PX-256M8VC,https://kakaku.com/item/K0001152719/,256.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLC,6.8mm,4889
166,Silicon Power Ace A55 SP001TBSS3A55S25,https://kakaku.com/item/K0001214310/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,10300
167,WESTERN DIGITAL WD Blue 3D NAND SATA WDS100T2B0A+EXT,https://kakaku.com/item/K0001217637/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,12979
168,SANDISK エクストリーム プロ SDSSDE80-2T00-J25,https://kakaku.com/item/K0001182185/,2000.0,1050.0,,,USB,,,49280
169,WESTERN DIGITAL WD Red SA500 NAS SATA WDS400T1R0A,https://kakaku.com/item/K0001215282/,4000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,70400
170,トランセンド MTS420 TS120GMTS420S,https://kakaku.com/item/K0001018667/,120.0,560.0,500.0,M.2(Type2242),SerialATA6Gb/s,3DNANDTLC,3.58mm,2933
171,crucial BX500 CT240BX500SSD1,https://kakaku.com/item/K0001086728/,240.0,540.0,500.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,3573
172,Corsair Force Series MP600 CSSD-F500GBMP600,https://kakaku.com/item/K0001205420/,500.0,4950.0,2500.0,M.2(Type2280),PCI-Express,3DTLCNAND,15mm,15980
173,レキサーメディア Professional SL100 Pro LSL100P-1TRBJP [ブラック],https://kakaku.com/item/K0001211860/,1000.0,950.0,900.0,,USB,,,20150
174,Corsair Force Series MP600 CSSD-F2000GBMP600,https://kakaku.com/item/K0001171153/,2000.0,4950.0,4250.0,M.2(Type2280),PCI-Express,3DTLCNAND,15mm,47980
175,Silicon Power PCIe Gen3x4 P34A80 SP256GBP34A80M28,https://kakaku.com/item/K0001153539/,256.0,,,M.2(Type2280),PCI-Express,3DNAND,3.5mm,5490
176,サムスン 970 EVO MZ-V7E250B/IT,https://kakaku.com/item/K0001049810/,250.0,3400.0,1500.0,M.2(Type2280),PCI-Express,V-NAND3bitMLC,2.38mm,6980
177,エレコム ESD-IB0240G,https://kakaku.com/item/K0001121678/,240.0,500.0,430.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,8235
178,crucial MX500 CT500MX500SSD4/JP,https://kakaku.com/item/K0001051514/,500.0,560.0,510.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND,,8280
179,キングストン UV500 SSD SUV500MS/480G,https://kakaku.com/item/K0001051561/,480.0,520.0,500.0,mSATA,SerialATA6Gb/s,3DTLC,4.85mm,8780
180,ESSENCORE KLEVV CRAS C700 M.2 K240GM2SP0-C70,https://kakaku.com/item/K0001185425/,240.0,1500.0,1000.0,M.2(Type2280),PCI-Express,3DNAND,2.8mm,4178
181,SANDISK X600 SD9SB8W-256G-1122,https://kakaku.com/item/K0001028338/,256.0,550.0,525.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,5149
182,SEAGATE BarraCuda 120 SSD ZA500CM1A003,https://kakaku.com/item/K0001220989/,500.0,560.0,540.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,7100
183,トランセンド 110S TS512GMTE110S,https://kakaku.com/item/K0001060797/,512.0,1700.0,1500.0,M.2(Type2280),PCI-Express,3DNAND,3.58mm,7680
184,WESTERN DIGITAL WD Red SA500 NAS SATA WDS100T1R0A,https://kakaku.com/item/K0001215280/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,18400
185,SANDISK SSD PLUS SDSSDA-120G-J27,https://kakaku.com/item/K0001023354/,120.0,530.0,310.0,2.5インチ,SerialATA6Gb/s,,7mm,2530
186,バッファロー SSD-PG120U3-BA [ブラック],https://kakaku.com/item/K0001119877/,120.0,,200.0,,USB,,,3300
187,旭東エレクトロニクス SUNEAST SE800-n256GB,https://kakaku.com/item/K0001065140/,256.0,530.0,450.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND,3.5mm,3780
188,ADATA Ultimate SU750 ASU750SS-256GT-C,https://kakaku.com/item/K0001143805/,256.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,3934
189,crucial MX500 CT1000MX500SSD1,https://kakaku.com/item/K0001024636/,1000.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,12790
190,WESTERN DIGITAL WD Red SA500 NAS SATA WDS100T1R0B,https://kakaku.com/item/K0001215284/,1000.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,2.38mm,18120
191,トランセンド 110S TS128GMTE110S,https://kakaku.com/item/K0001060795/,128.0,1700.0,1500.0,M.2(Type2280),PCI-Express,3DNAND,3.58mm,3380
192,ESSENCORE KLEVV NEO N510+ K480GSSDS3-N51,https://kakaku.com/item/K0001185421/,480.0,520.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,5430
193,トランセンド SSD220 TS480GSSD220S,https://kakaku.com/item/K0000871392/,480.0,540.0,500.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,6580
194,SANDISK X600 SD9SN8W-512G-1122,https://kakaku.com/item/K0001028344/,512.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),2.23mm,7680
195,addlink S70 ad512GBS70M2P,https://kakaku.com/item/K0001217883/,512.0,3400.0,2000.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.58mm,8980
196,WESTERN DIGITAL My Passport Go WDBMCG0010BBT-WESN [ブルー],https://kakaku.com/item/K0001138473/,1000.0,400.0,,,USB,,,14800
197,サムスン 860 PRO MZ-76P512B/IT,https://kakaku.com/item/K0001027985/,512.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,V-NAND2bitMLC,6.8mm,18313
198,キングストン A400 SSD SA400S37/240G,https://kakaku.com/item/K0000956840/,240.0,500.0,350.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,3580
199,グリーンハウス GH-SSDRMPA480,https://kakaku.com/item/K0001147812/,480.0,3400.0,2000.0,M.2(Type2280),PCI-Express,3DTLC,2mm,8249
200,エレコム ESD-IB0480G,https://kakaku.com/item/K0001121679/,480.0,500.0,430.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,13337
201,サムスン T5 MU-PA1T0B/IT [ディープブラック],https://kakaku.com/item/K0000990359/,1000.0,540.0,540.0,,USB,V-NAND,,23358
202,バッファロー SSD-PH1.0U3-BA [ブラック],https://kakaku.com/item/K0001147808/,1000.0,1000.0,1000.0,,USB,,,24524
203,SANDISK エクストリーム プロ SDSSDXPM2-1T00-J25,https://kakaku.com/item/K0001055415/,1000.0,3400.0,2800.0,M.2(Type2280),PCI-Express,,1.98mm,24800
204,バッファロー SSD-PGM1.9U3-B [ブラック],https://kakaku.com/item/K0001205125/,1900.0,530.0,,,USB,,,28474
205,サムスン 860 QVO MZ-76Q2T0B/IT,https://kakaku.com/item/K0001122057/,2000.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,V-NAND4bitMLC,6.8mm,30534
206,WESTERN DIGITAL WD Black SN750 NVMe WDS200T3XHC,https://kakaku.com/item/K0001122656/,2000.0,3400.0,2900.0,M.2(Type2280),PCI-Express,3DNAND,8.1mm,49800
207,バッファロー SSD-PM120U3A-B [ブラック],https://kakaku.com/item/K0000959497/,120.0,421.6,370.0,,USB,,,2979
208,IODATA SSPH-UT240K [スモーキーブラック],https://kakaku.com/item/K0001148057/,240.0,340.0,320.0,,USB,,,4021
209,トランセンド TS256GMTS430S,https://kakaku.com/item/K0001133993/,256.0,560.0,500.0,M.2(Type2242),SerialATA6Gb/s,3DNAND,3.58mm,5280
210,Corsair Force Series MP510 CSSD-F240GBMP510,https://kakaku.com/item/K0001098772/,240.0,3100.0,1050.0,M.2(Type2280),PCI-Express,3DTLCNAND,3mm,5880
211,バッファロー SSD-PGC480U3-BA,https://kakaku.com/item/K0001102599/,480.0,,,,USB,,,6694
212,PLEXTOR M9Pe(G) PX-256M9PeG,https://kakaku.com/item/K0001024376/,256.0,3000.0,1000.0,M.2(Type2280),PCI-Express,BiCS33DTLC,4.7mm,6798
213,バッファロー SSD-PGC960U3-BA,https://kakaku.com/item/K0001102598/,960.0,,,,USB,,,11985
214,インテル Optane Memory MEMPEK1W032GAXT,https://kakaku.com/item/K0000967276/,32.0,1350.0,290.0,M.2(Type2280),PCI-Express,3DXpoint,1.5mm,12651
215,エレコム ESD-GMIA0512G,https://kakaku.com/item/K0001162854/,512.0,3400.0,2000.0,M.2(Type2280),PCI-Express,TLC,3mm,13050
216,バッファロー SSD-PGM960U3-B [ブラック],https://kakaku.com/item/K0001205120/,960.0,530.0,,,USB,,,15569
217,バッファロー SSD-PG1.9U3-BA [ブラック],https://kakaku.com/item/K0001181140/,1900.0,,320.0,,USB,,,22938
218,トランセンド TS1TSJM500,https://kakaku.com/item/K0000712146/,1000.0,,,,Thunderbolt/USB,,,25800
219,WESTERN DIGITAL WD Blue 3D NAND SATA WDS200T2B0A+EXT,https://kakaku.com/item/K0001217638/,2000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,27800
220,WESTERN DIGITAL WD Blue 3D NAND SATA WDS400T2B0A+EXT,https://kakaku.com/item/K0001217639/,4000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,59980
221,PLEXTOR S3C PX-128S3C,https://kakaku.com/item/K0000972287/,128.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,TLC,6.8mm,2728
222,バッファロー SSD-PM120U3A-R [レッド],https://kakaku.com/item/K0001208868/,120.0,421.6,370.0,,USB,,,3163
223,バッファロー SSD-PG240U3-WA [ホワイト],https://kakaku.com/item/K0001119880/,240.0,,320.0,,USB,,,3885
224,PLEXTOR M8VG PX-256M8VG,https://kakaku.com/item/K0001169973/,256.0,560.0,510.0,M.2(Type2280),SerialATA6Gb/s,BiCS33DTLC,2.3mm,5541
225,ロジテック 【直販モデル】 LMD-SS240KU3,https://kakaku.com/item/K0001130107/,240.0,,,2.5インチ,SerialATA6Gb/s,,7mm,6600
226,IODATA SSPH-UT480K [スモーキーブラック],https://kakaku.com/item/K0001148058/,480.0,350.0,300.0,,USB,,,7300
227,IODATA SSPH-UA480NV,https://kakaku.com/item/K0001175385/,480.0,440.0,430.0,,USB,,,8845
228,ABONMAX AB-SSD-960GB,https://kakaku.com/item/K0001193811/,960.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,9690
229,crucial BX500 CT960BX500SSD1JP,https://kakaku.com/item/K0001118246/,960.0,540.0,500.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,11980
230,addlink S70 ad1TBS70M2P,https://kakaku.com/item/K0001217884/,1000.0,3400.0,3000.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.58mm,15980
231,crucial MX300 CT2050MX300SSD1/JP,https://kakaku.com/item/K0000955620/,2050.0,530.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,32049
232,GIGABYTE AORUS GP-ASM2NE6200TTTD,https://kakaku.com/item/K0001171774/,2000.0,5000.0,4400.0,M.2(Type2280),PCI-Express,BiCS43DTLC,11.4mm,51480
233,トランセンド SSD220 TS120GSSD220S,https://kakaku.com/item/K0000883279/,120.0,520.0,450.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,2780
234,旭東エレクトロニクス SUNEAST SE800-240GB,https://kakaku.com/item/K0001062590/,240.0,530.0,450.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,3263
235,SANDISK X600 SD9SB8W-128G-1122,https://kakaku.com/item/K0001028337/,128.0,530.0,490.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,3608
236,インテル SSD 545s SSDSC2KW128G8X1,https://kakaku.com/item/K0001029267/,128.0,550.0,440.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,4614
237,ロジテック 【直販モデル】 LMD-MPD256,https://kakaku.com/item/K0001193138/,256.0,3090.0,1035.0,M.2(Type2280),PCI-Express,,3mm,5280
238,WESTERN DIGITAL WD Blue 3D NAND SATA WDS250G2B0A+EXT,https://kakaku.com/item/K0001217635/,250.0,550.0,525.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,5380
239,ADATA Ultimate SU650 ASU650SS-480GT-R,https://kakaku.com/item/K0001090768/,480.0,520.0,450.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,5608
240,トランセンド TS256GMSA230S,https://kakaku.com/item/K0001154910/,256.0,550.0,400.0,mSATA,SerialATA6Gb/s,3DNAND,4.85mm,5780
241,バッファロー SSD-PG480U3-BA [ブラック],https://kakaku.com/item/K0001119875/,480.0,,320.0,,USB,,,7202
242,WESTERN DIGITAL WD Red SA500 NAS SATA WDS500G1R0B,https://kakaku.com/item/K0001215283/,500.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,2.38mm,8880
243,バッファロー SSD-PG960U3-BA [ブラック],https://kakaku.com/item/K0001119874/,960.0,,320.0,,USB,,,12800
244,GIGABYTE AORUS GP-ASM2NE2512GTTDR,https://kakaku.com/item/K0001152201/,512.0,3480.0,2000.0,M.2(Type2280),PCI-Express,3DTLC,8.1mm,14237
245,Corsair Force Series MP510 CSSD-F1920GBMP510,https://kakaku.com/item/K0001114876/,1920.0,3480.0,2700.0,M.2(Type2280),PCI-Express,3DTLCNAND,3mm,35980
246,WESTERN DIGITAL WD Red SA500 NAS SATA WDS200T1R0A,https://kakaku.com/item/K0001215281/,2000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,37180
247,ESSENCORE KLEVV NEO N400 K480GSSDS3-N40,https://kakaku.com/item/K0001196223/,480.0,500.0,,2.5インチ,SerialATA6Gb/s,,7mm,5257
248,BIOSTAR S120 S120-512GB,https://kakaku.com/item/K0001217375/,512.0,550.0,525.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,5619
249,Silicon Power Bolt B75 SP512GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166502/,512.0,440.0,430.0,,USB,,,6908
250,ロジテック 【直販モデル】 LMD-SS480KU3,https://kakaku.com/item/K0001130108/,480.0,,,2.5インチ,SerialATA6Gb/s,,7mm,9900
251,トランセンド SSD370 TS256GSSD370S,https://kakaku.com/item/K0000773286/,256.0,560.0,320.0,2.5インチ,SerialATA6Gb/s,MLC,6.8mm,11480
252,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-1T00+EXT,https://kakaku.com/item/K0001217642/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,14480
253,PLEXTOR M9Pe(G) PX-1TM9PeG,https://kakaku.com/item/K0001024378/,1000.0,3200.0,2100.0,M.2(Type2280),PCI-Express,BiCS33DTLC,5.3mm,22000
254,ADATA Ultimate SU900 ASU900SS-512GM-C,https://kakaku.com/item/K0000930690/,512.0,560.0,525.0,2.5インチ,SerialATA6Gb/s,3DMLC,7mm,22879
255,WESTERN DIGITAL WD Red SA500 NAS SATA WDS200T1R0B,https://kakaku.com/item/K0001215285/,2000.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,2.38mm,36798
256,サムスン 860 EVO MZ-76E2T0B/IT,https://kakaku.com/item/K0001027988/,2000.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,V-NAND3bitMLC,6.8mm,39990
257,サムスン 970 EVO Plus MZ-V7S2T0B/IT,https://kakaku.com/item/K0001158044/,2000.0,3500.0,3300.0,M.2(Type2280),PCI-Express,V-NAND3bitMLC,2.38mm,60907
258,トランセンド SSD370 TS32GSSD370S,https://kakaku.com/item/K0000773283/,32.0,230.0,40.0,2.5インチ,SerialATA6Gb/s,MLC,6.8mm,2819
259,PLEXTOR M8VC PX-128M8VC,https://kakaku.com/item/K0001152718/,128.0,560.0,400.0,2.5インチ,SerialATA6Gb/s,3DTLC,6.8mm,3108
260,バッファロー SSD-PM240U3A-B [ブラック],https://kakaku.com/item/K0000959496/,240.0,421.6,370.0,,USB,,,4200
261,Silicon Power Bolt B75 SP256GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166501/,256.0,440.0,430.0,,USB,,,4680
262,ロジテック 【直販モデル】 LMD-MP256,https://kakaku.com/item/K0001193136/,256.0,1730.0,1000.0,M.2(Type2280),PCI-Express,,3mm,4730
263,グリーンハウス GH-SSDRMPA240,https://kakaku.com/item/K0001147811/,240.0,3000.0,1000.0,M.2(Type2280),PCI-Express,3DTLC,2mm,4950
264,エレコム ESD-EC0240GBK [ブラック],https://kakaku.com/item/K0001038558/,240.0,410.0,400.0,,USB,TLC,,5094
265,SANDISK X600 SD9SN8W-256G-1122,https://kakaku.com/item/K0001028343/,256.0,550.0,525.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),2.23mm,5155
266,キングストン A400 SSD SA400S37/480G,https://kakaku.com/item/K0000956841/,480.0,500.0,450.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,5760
267,ADATA XPG SPECTRIX S40G AS40G-256GT-C,https://kakaku.com/item/K0001177554/,256.0,3500.0,1200.0,M.2(Type2280),PCI-Express,3DTLCNAND,8mm,5980
268,SANDISK X600 SD9SB8W-1T00-1122,https://kakaku.com/item/K0001028340/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,13979
269,グリーンハウス GH-SSDRMPA960,https://kakaku.com/item/K0001147813/,960.0,3400.0,3000.0,M.2(Type2280),PCI-Express,3DTLC,3mm,15979
270,crucial MX500 CT2000MX500SSD1,https://kakaku.com/item/K0001024637/,2000.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,26940
271,IODATA SSPG-USC2NV,https://kakaku.com/item/K0001210685/,2000.0,530.0,460.0,,USB,,,29312
272,サムスン 860 PRO MZ-76P1T0B/IT,https://kakaku.com/item/K0001027984/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,V-NAND2bitMLC,6.8mm,36646
273,サムスン 860 QVO MZ-76Q4T0B/IT,https://kakaku.com/item/K0001122058/,4000.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,V-NAND4bitMLC,6.8mm,66183
274,旭東エレクトロニクス SUNEAST SE800-120GB,https://kakaku.com/item/K0001062589/,120.0,530.0,400.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,2015
275,エレコム ESD-EC0120GBK [ブラック],https://kakaku.com/item/K0001038557/,120.0,410.0,400.0,,USB,TLC,,3208
276,WESTERN DIGITAL WD Green WDS120G2G0B,https://kakaku.com/item/K0001025351/,120.0,545.0,,M.2(Type2280),SerialATA6Gb/s,,1.5mm,3329
277,トランセンド TS256GMTE220S,https://kakaku.com/item/K0001127530/,256.0,3500.0,1100.0,M.2(Type2280),PCI-Express,3DNAND,3.58mm,5480
278,旭東エレクトロニクス SUNEAST SE800-480GB,https://kakaku.com/item/K0001062592/,480.0,530.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,5599
279,インテル 311 Series SSDMAESC020G201,https://kakaku.com/item/K0000524789/,20.0,,,mSATA,SerialATA,SLC,,5748
280,ロジテック 【直販モデル】 LMD-MP512,https://kakaku.com/item/K0001193137/,512.0,1730.0,1560.0,M.2(Type2280),PCI-Express,,3mm,7920
281,バッファロー SSD-PGM480U3-B [ブラック],https://kakaku.com/item/K0001205115/,480.0,530.0,,,USB,,,9391
282,KingSpec P3-256,https://kakaku.com/item/K0001023355/,256.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,,7mm,10000
283,SUPER TALENT FE8128MD2D,https://kakaku.com/item/K0000685154/,128.0,110.0,95.0,2.5インチ,IDE,MLC,9.5mm,10230
284,Colorful P100 1TB,https://kakaku.com/item/K0001126202/,1000.0,550.0,500.0,,USB,3DTLCNAND,,11800
285,インテル Optane SSD 800P SSDPEK1W060GA01,https://kakaku.com/item/K0001048947/,58.0,1450.0,640.0,M.2(Type2280),PCI-Express,3DXpoint,,13640
286,SANDISK X600 SD9SN8W-1T00-1122,https://kakaku.com/item/K0001028345/,1000.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),2.23mm,15377
287,サムスン 860 EVO mSATA MZ-M6E1T0B/IT,https://kakaku.com/item/K0001027992/,1000.0,550.0,520.0,mSATA,SerialATA6Gb/s,V-NAND3bitMLC,3.85mm,21186
288,エレコム ESD-IB0960G,https://kakaku.com/item/K0001121680/,960.0,500.0,430.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,21780
289,バッファロー SSD-PGM1.9U3-W/N [ホワイト],https://kakaku.com/item/K0001212946/,1900.0,530.0,,,USB,,,23980
290,インテル SSD 760p SSDPEKKW010T8X1,https://kakaku.com/item/K0001047445/,1024.0,3230.0,1625.0,M.2(Type2280),PCI-Express,3DTLCNAND,2.38mm,24224
291,IODATA SSPG-USC2NV/E,https://kakaku.com/item/K0001222507/,2000.0,530.0,460.0,,USB,,,24552
292,インテル SSD 545s SSDSC2KW010T8X1,https://kakaku.com/item/K0001048946/,1024.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,24900
293,インテル Optane SSD 905P SSDPED1D960GAX1,https://kakaku.com/item/K0001062296/,960.0,2600.0,2200.0,,PCI-Express,3DXpoint,,157600
294,KINGMAX KM120GSMV32,https://kakaku.com/item/K0001043869/,120.0,500.0,300.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,1993
295,HI-DISC HDSSD120GJP3,https://kakaku.com/item/K0001031706/,120.0,550.0,450.0,2.5インチ,SerialATA6Gb/s,,7mm,1999
296,トランセンド MTS820 TS120GMTS820S,https://kakaku.com/item/K0001018664/,120.0,550.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DNANDTLC,3.58mm,2780
297,WESTERN DIGITAL WD Green WDS120G2G0A,https://kakaku.com/item/K0001020767/,120.0,545.0,,2.5インチ,SerialATA6Gb/s,,7mm,2970
298,バッファロー SSD-PM120U3A-S [シルバー],https://kakaku.com/item/K0000959499/,120.0,421.6,370.0,,USB,,,2979
299,トランセンド SSD370 TS64GSSD370S,https://kakaku.com/item/K0000773284/,64.0,450.0,80.0,2.5インチ,SerialATA6Gb/s,MLC,6.8mm,3980
300,ADATA Ultimate SU630 ASU630SS-240GQ-R,https://kakaku.com/item/K0001119259/,240.0,520.0,450.0,2.5インチ,SerialATA6Gb/s,3DQLC,7mm,4011
301,バッファロー SSD-PM240U3A-R [レッド],https://kakaku.com/item/K0001208867/,240.0,421.6,370.0,,USB,,,4569
302,HI-DISC HDSSD480GJP3,https://kakaku.com/item/K0001084352/,480.0,550.0,480.0,2.5インチ,SerialATA6Gb/s,,7mm,5459
303,addlink S70 ad256GBS70M2P,https://kakaku.com/item/K0001217882/,256.0,3000.0,1000.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.58mm,5480
304,エレコム ESD-GMIA0256G,https://kakaku.com/item/K0001162853/,256.0,3400.0,1100.0,M.2(Type2280),PCI-Express,TLC,3mm,7041
305,ロジテック 【直販モデル】 LMD-SA480,https://kakaku.com/item/K0001193142/,480.0,550.0,490.0,2.5インチ,SerialATA6Gb/s,,7mm,7700
306,WESTERN DIGITAL My Passport Go WDBMCG5000ABT-WESN [ブルー],https://kakaku.com/item/K0001138474/,500.0,400.0,,,USB,,,7980
307,旭東エレクトロニクス SUNEAST SE800-m512GB,https://kakaku.com/item/K0001071612/,512.0,530.0,500.0,mSATA,SerialATA6Gb/s,3DTLCNAND,4mm,9350
308,SANDISK X600 SD9SB8W-2T00-1122,https://kakaku.com/item/K0001028341/,2000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,26980
309,サムスン T5 MU-PA2T0B/IT [ディープブラック],https://kakaku.com/item/K0000990358/,2000.0,540.0,540.0,,USB,V-NAND,,49800
310,エレコム ESD-ED0120GWH [ホワイト],https://kakaku.com/item/K0001078813/,120.0,300.0,50.0,,USB,TLC,,3002
311,Silicon Power Bolt B75 SP128GBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166500/,128.0,440.0,430.0,,USB,,,3280
312,エレコム ESD-ED0240GBK [ブラック],https://kakaku.com/item/K0001078814/,240.0,300.0,200.0,,USB,TLC,,4380
313,SEAGATE BarraCuda 120 SSD ZA250CM1A003,https://kakaku.com/item/K0001220988/,250.0,560.0,540.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,4880
314,WESTERN DIGITAL WD Green WDS240G2G0B,https://kakaku.com/item/K0001025350/,240.0,545.0,,M.2(Type2280),SerialATA6Gb/s,,1.5mm,4920
315,crucial MX500 CT250MX500SSD1,https://kakaku.com/item/K0001024634/,250.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,4938
316,Colorful SL500 320G,https://kakaku.com/item/K0001016190/,320.0,530.0,450.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,5480
317,Palit Microsystems UVS-SSD480 (480GB 7mm TLC) ドスパラWeb限定モデル,https://kakaku.com/item/K0000965138/,480.0,525.0,465.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,5680
318,キングストン A1000 SSD SA1000M8/240G,https://kakaku.com/item/K0001103235/,240.0,1500.0,800.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.5mm,5749
319,インテル Optane Memory MEMPEK1W016GAXT,https://kakaku.com/item/K0000965617/,16.0,900.0,145.0,M.2(Type2280),PCI-Express,3DXpoint,1.5mm,6080
320,トランセンド SSD370 TS128GSSD370S,https://kakaku.com/item/K0000773285/,128.0,550.0,170.0,2.5インチ,SerialATA6Gb/s,MLC,6.8mm,6980
321,旭東エレクトロニクス SUNEAST SE800-n512GB,https://kakaku.com/item/K0001095257/,512.0,530.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND,3.5mm,6980
322,ADATA Ultimate SU900 ASU900SS-256GM-C,https://kakaku.com/item/K0000930689/,256.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DMLC,7mm,8510
323,SANDISK エクストリーム SDSSDE60-250G-J25,https://kakaku.com/item/K0001054127/,250.0,550.0,,,USB,,,8760
324,エレコム ESD-EC0480GBK [ブラック],https://kakaku.com/item/K0001078818/,480.0,410.0,400.0,,USB,TLC,,9087
325,IODATA SSPG-USC500NV,https://kakaku.com/item/K0001210683/,500.0,530.0,490.0,,USB,,,10034
