,0,name,url,capacity,rpm,cache,interface,PRICE
35,85,SEAGATE ST1000VN002 [1TB SATA600 5900],https://kakaku.com/item/K0000896134/,1000.0,5900.0,64000.0,SerialATA600,6980
36,6,東芝 DT01ACA100 [1TB SATA600 7200],https://kakaku.com/item/K0000391558/,1000.0,7200.0,32000.0,SerialATA600,3993
37,22,SEAGATE ST1000DM010 [1TB SATA600 7200],https://kakaku.com/item/K0000919026/,1000.0,7200.0,64000.0,SerialATA600,4555
38,249,SEAGATE ST1000LM049 [1TB 7mm],https://kakaku.com/item/K0001055642/,1000.0,7200.0,128000.0,SerialATA600,6780
39,316,東芝 MQ01ABC150 [1.5TB 12.5mm],https://kakaku.com/item/K0000486947/,1500.0,5400.0,8000.0,0,10800
40,253,HGST HTS541515A9E630 [1.5TB 9.5mm],https://kakaku.com/item/K0000559557/,1500.0,5400.0,32000.0,SerialATA600,5980
41,164,SEAGATE ST1500DL003 [1.5TB SATA600 5900],https://kakaku.com/item/K0000185739/,1500.0,5900.0,64000.0,0,5736
42,319,ロジテック 【直販モデル】 LHD-NA20SAKWGP [2TB 15mm],https://kakaku.com/item/K0000855067/,2000.0,5400.0,8000.0,SerialATA600,15180
43,28,WESTERN DIGITAL WD20PURZ [2TB SATA600 5400],https://kakaku.com/item/K0000966642/,2000.0,5400.0,64000.0,SerialATA600,7037
44,265,SEAGATE ST2000LM007 [2TB 7mm],https://kakaku.com/item/K0000874961/,2000.0,5400.0,128000.0,SerialATA600,7384
45,23,SEAGATE ST2000DM005 [2TB SATA600 5400],https://kakaku.com/item/K0001075415/,2000.0,5400.0,256000.0,SerialATA600,6050
46,173,東芝 DT01ABA200V [2TB SATA600 5700],https://kakaku.com/item/K0000406695/,2000.0,5700.0,32000.0,SerialATA600,8900
47,47,SEAGATE ST2000VN004 [2TB SATA600 5900],https://kakaku.com/item/K0000896133/,2000.0,5900.0,64000.0,SerialATA600,9108
48,328,東芝 MK2001TRKB [2TB 7200 SAS2.0],https://kakaku.com/item/K0000184546/,2000.0,7200.0,16000.0,SAS2.0,8900
49,5,東芝 DT01ACA200 [2TB SATA600 7200],https://kakaku.com/item/K0000406684/,2000.0,7200.0,64000.0,SerialATA600,5768
50,146,SEAGATE ST2000NE0025 [2TB SATA600 7200],https://kakaku.com/item/K0000951728/,2000.0,7200.0,128000.0,SerialATA600,13033
51,18,SEAGATE ST2000DM008 [2TB SATA600 7200],https://kakaku.com/item/K0001101158/,2000.0,7200.0,256000.0,SerialATA600,6498
52,298,WESTERN DIGITAL WD30NPZZ [3TB 15mm],https://kakaku.com/item/K0000976781/,3000.0,5400.0,8000.0,SerialATA600,15580
53,39,WESTERN DIGITAL WD30EZRZ-RT [3TB SATA600 5400],https://kakaku.com/item/K0000820181/,3000.0,5400.0,64000.0,SerialATA600,7827
54,26,SEAGATE ST3000DM007 [3TB SATA600 5400],https://kakaku.com/item/K0001023197/,3000.0,5400.0,256000.0,SerialATA600,7148
55,49,SEAGATE ST3000VN007 [3TB SATA600 5900],https://kakaku.com/item/K0000896132/,3000.0,5900.0,64000.0,SerialATA600,10552
56,179,東芝 DT01ABA300V [3TB SATA600 5940],https://kakaku.com/item/K0000406694/,3000.0,5940.0,32000.0,SerialATA600,9980
57,25,東芝 DT01ACA300 [3TB SATA600 7200],https://kakaku.com/item/K0000406683/,3000.0,7200.0,64000.0,SerialATA600,7139
58,199,SEAGATE ST3000NM0005 [3TB SATA600 7200],https://kakaku.com/item/K0000956538/,3000.0,7200.0,128000.0,SerialATA600,23759
59,246,WESTERN DIGITAL WD40NPZZ [4TB 15mm],https://kakaku.com/item/K0000976782/,4000.0,5400.0,8000.0,SerialATA600,15645
60,3,WESTERN DIGITAL WD40EZRZ-RT2 [4TB SATA600 5400],https://kakaku.com/item/K0000927098/,4000.0,5400.0,64000.0,SerialATA600,8126
61,266,SEAGATE ST4000LM024 [4TB 15mm],https://kakaku.com/item/K0000930256/,4000.0,5400.0,128000.0,SerialATA600,13595
62,2,SEAGATE ST4000DM004 [4TB SATA600 5400],https://kakaku.com/item/K0000983050/,4000.0,5400.0,256000.0,SerialATA600,7649
63,13,SEAGATE ST4000VN008 [4TB SATA600 5900],https://kakaku.com/item/K0000896131/,4000.0,5900.0,64000.0,SerialATA600,13284
64,111,ロジテック 【直販モデル】 LHD-DA40SAKWR [4TB SATA600 7200],https://kakaku.com/item/K0000724970/,4000.0,7200.0,64000.0,SerialATA600,17930
65,75,SEAGATE ST4000NE001 [4TB SATA600 7200],https://kakaku.com/item/K0001192619/,4000.0,7200.0,128000.0,SerialATA600,19580
66,43,WESTERN DIGITAL WD4005FZBX [4TB SATA600 7200],https://kakaku.com/item/K0001035976/,4000.0,7200.0,256000.0,SerialATA600,19841
67,267,SEAGATE ST5000LM000 [5TB 15mm],https://kakaku.com/item/K0000930257/,5000.0,5400.0,128000.0,SerialATA600,17763
68,34,WESTERN DIGITAL WD60PURZ [6TB SATA600 5400],https://kakaku.com/item/K0000966645/,6000.0,5400.0,64000.0,SerialATA600,18977
69,4,SEAGATE ST6000DM003 [6TB SATA600 5400],https://kakaku.com/item/K0001026181/,6000.0,5400.0,256000.0,SerialATA600,10475
70,207,ロジテック 【直販モデル】 LHD-DA60SAKWR [6TB SATA600 7200],https://kakaku.com/item/K0000724967/,6000.0,7200.0,64000.0,SerialATA600,31790
71,44,SEAGATE ST6000VN0033 [6TB SATA600 7200],https://kakaku.com/item/K0001026182/,6000.0,7200.0,256000.0,SerialATA600,19763
72,223,ロジテック 【直販モデル】 LHD-DA80SAKWR [8TB SATA600 5400],https://kakaku.com/item/K0000876887/,8000.0,5400.0,64000.0,SerialATA600,55440
73,1,SEAGATE ST8000DM004 [8TB SATA600 5400],https://kakaku.com/item/K0001026180/,8000.0,5400.0,256000.0,SerialATA600,13950
74,10,東芝 MD05ACA800 [8TB SATA600 7200],https://kakaku.com/item/K0000964013/,8000.0,7200.0,128000.0,SerialATA600,19228
75,19,SEAGATE ST8000VN004 [8TB SATA600 7200],https://kakaku.com/item/K0001174592/,8000.0,7200.0,256000.0,SerialATA600,23937
76,46,WESTERN DIGITAL WD101EFAX [10TB SATA600 5400],https://kakaku.com/item/K0001224708/,10000.0,5400.0,256000.0,SerialATA600,38799
77,78,WESTERN DIGITAL WD101PURZ [10TB SATA600 7200],https://kakaku.com/item/K0001078043/,10000.0,7200.0,256000.0,SerialATA600,31350
78,31,WESTERN DIGITAL WD120EFAX [12TB SATA600 5400],https://kakaku.com/item/K0001163678/,12000.0,5400.0,256000.0,SerialATA600,44779
79,62,SEAGATE ST12000VN0008 [12TB SATA600 7200],https://kakaku.com/item/K0001167551/,12000.0,7200.0,256000.0,SerialATA600,39500
80,63,WESTERN DIGITAL WD140EFFX [14TB SATA600 5400],https://kakaku.com/item/K0001215996/,14000.0,5400.0,512000.0,SerialATA600,62600
81,35,SEAGATE ST14000VN0008 [14TB SATA600 7200],https://kakaku.com/item/K0001090643/,14000.0,7200.0,256000.0,SerialATA600,49879
82,224,WESTERN DIGITAL WD140PURZ [14TB SATA600 7200],https://kakaku.com/item/K0001221781/,14000.0,7200.0,512000.0,SerialATA600,56799
83,33,SEAGATE ST16000VN001 [16TB SATA600 7200],https://kakaku.com/item/K0001177767/,16000.0,7200.0,256000.0,SerialATA600,58278
