22,WESTERN DIGITAL WD120EFAX [12TB SATA600 5400],https://kakaku.com/item/K0001163678/,12000.0,5400.0,256000.0,SerialATA600,44779
23,東芝 DT01ACA300 [3TB SATA600 7200],https://kakaku.com/item/K0000406683/,3000.0,7200.0,64000.0,SerialATA600,7141
24,SEAGATE ST4000VN008 [4TB SATA600 5900],https://kakaku.com/item/K0000896131/,4000.0,5900.0,64000.0,SerialATA600,12650
25,SEAGATE ST1000DM010 [1TB SATA600 7200],https://kakaku.com/item/K0000919026/,1000.0,7200.0,64000.0,SerialATA600,4375
26,東芝 MN05ACA800 [8TB SATA600 7200],https://kakaku.com/item/K0000942528/,8000.0,7200.0,,SerialATA600,21978
27,SEAGATE ST3000DM007 [3TB SATA600 5400],https://kakaku.com/item/K0001023197/,3000.0,5400.0,256000.0,SerialATA600,6835
28,WESTERN DIGITAL WD82PURZ [8TB SATA600 7200],https://kakaku.com/item/K0001160217/,8000.0,7200.0,256000.0,SerialATA600,24058
29,東芝 MG07ACA12TE [12TB SATA600 7200],https://kakaku.com/item/K0001193678/,12000.0,7200.0,,SerialATA600,37800
30,東芝 MN04ACA400 [4TB SATA600 7200],https://kakaku.com/item/K0000942530/,4000.0,7200.0,,SerialATA600,10980
31,WESTERN DIGITAL WD40PURZ [4TB SATA600 5400],https://kakaku.com/item/K0000966644/,4000.0,5400.0,64000.0,SerialATA600,11435
32,東芝 MN06ACA10T [10TB SATA600 7200],https://kakaku.com/item/K0001164815/,10000.0,7200.0,,SerialATA600,29975
33,WESTERN DIGITAL WD20PURZ [2TB SATA600 5400],https://kakaku.com/item/K0000966642/,2000.0,5400.0,64000.0,SerialATA600,7186
34,SEAGATE ST14000VN0008 [14TB SATA600 7200],https://kakaku.com/item/K0001090643/,14000.0,7200.0,256000.0,SerialATA600,49879
35,SEAGATE ST8000VN004 [8TB SATA600 7200],https://kakaku.com/item/K0001174592/,8000.0,7200.0,256000.0,SerialATA600,24728
36,東芝 MN07ACA14T [14TB SATA600 7200],https://kakaku.com/item/K0001087114/,14000.0,7200.0,,SerialATA600,47800
37,SEAGATE ST10000VN0004 [10TB SATA600 7200],https://kakaku.com/item/K0000896128/,10000.0,7200.0,256000.0,SerialATA600,33980
38,東芝 MD04ACA400 [4TB SATA600 7200],https://kakaku.com/item/K0000700770/,4000.0,7200.0,,SerialATA600,10950
39,東芝 MD04ACA600 [6TB SATA600 7200],https://kakaku.com/item/K0000831511/,6000.0,7200.0,,SerialATA600,15600
40,SEAGATE ST16000VN001 [16TB SATA600 7200],https://kakaku.com/item/K0001177767/,16000.0,7200.0,256000.0,SerialATA600,68200
41,WESTERN DIGITAL WD10EFRX [1TB SATA600 5400],https://kakaku.com/item/K0000401034/,1000.0,5400.0,64000.0,SerialATA600,7350
42,WESTERN DIGITAL WD10PURZ [1TB SATA600 5400],https://kakaku.com/item/K0000966641/,1000.0,5400.0,64000.0,SerialATA600,5777
43,WESTERN DIGITAL WD30EZRX [3TB SATA600],https://kakaku.com/item/K0000242118/,3000.0,,64000.0,SerialATA600,7950
44,東芝 MG05ACA800E [8TB SATA600 7200],https://kakaku.com/item/K0000957817/,8000.0,7200.0,,SerialATA600,22300
45,東芝 MD06ACA10T [10TB SATA600 7200],https://kakaku.com/item/K0001108231/,10000.0,7200.0,,SerialATA600,28688
46,WESTERN DIGITAL WD140EFFX [14TB SATA600 5400],https://kakaku.com/item/K0001215996/,14000.0,5400.0,512000.0,SerialATA600,62800
47,WESTERN DIGITAL WD4005FZBX [4TB SATA600 7200],https://kakaku.com/item/K0001035976/,4000.0,7200.0,256000.0,SerialATA600,19841
48,SEAGATE ST8000VN0022 [8TB SATA600 7200],https://kakaku.com/item/K0000896129/,8000.0,7200.0,256000.0,SerialATA600,26949
49,SEAGATE ST12000VN0008 [12TB SATA600 7200],https://kakaku.com/item/K0001167551/,12000.0,7200.0,256000.0,SerialATA600,39930
50,WESTERN DIGITAL WD2500AAKX [250GB SATA600 7200],https://kakaku.com/item/K0000315145/,250.0,7200.0,16000.0,,2176
51,WESTERN DIGITAL WD30PURZ [3TB SATA600 5400],https://kakaku.com/item/K0000966643/,3000.0,5400.0,64000.0,SerialATA600,8954
52,WESTERN DIGITAL WD6003FZBX [6TB SATA600 7200],https://kakaku.com/item/K0001035975/,6000.0,7200.0,256000.0,SerialATA600,26508
53,WESTERN DIGITAL WD60PURX [6TB SATA600],https://kakaku.com/item/K0000731991/,6000.0,,64000.0,SerialATA600,16015
54,WESTERN DIGITAL WD20EURX [2TB SATA600],https://kakaku.com/item/K0000649032/,2000.0,,64000.0,SerialATA600,9658
55,WESTERN DIGITAL WD60PURZ [6TB SATA600 5400],https://kakaku.com/item/K0000966645/,6000.0,5400.0,64000.0,SerialATA600,18977
56,SEAGATE ST500DM009 [500GB SATA600 7200],https://kakaku.com/item/K0000903571/,500.0,7200.0,32000.0,SerialATA600,4639
57,WESTERN DIGITAL WD1003FZEX [1TB SATA600 7200],https://kakaku.com/item/K0000596579/,1000.0,7200.0,64000.0,SerialATA600,7933
58,SEAGATE ST3000VN007 [3TB SATA600 5900],https://kakaku.com/item/K0000896132/,3000.0,5900.0,64000.0,SerialATA600,10098
59,WESTERN DIGITAL WD30EURX [3TB SATA600],https://kakaku.com/item/K0000684294/,3000.0,,64000.0,SerialATA600,10480
60,HGST HUS722T2TALA604 [2TB SATA600 7200],https://kakaku.com/item/K0001051522/,2000.0,7200.0,128000.0,SerialATA600,15239
61,SEAGATE ST6000VN0033 [6TB SATA600 7200],https://kakaku.com/item/K0001026182/,6000.0,7200.0,256000.0,SerialATA600,19269
62,WESTERN DIGITAL HUS726T6TALE6L4 [6TB SATA600 7200],https://kakaku.com/item/K0001114936/,6000.0,7200.0,256000.0,SerialATA600,28200
63,WESTERN DIGITAL WD10EZRZ-RT [1TB SATA600 5400],https://kakaku.com/item/K0000820662/,1000.0,5400.0,64000.0,SerialATA600,5929
64,WESTERN DIGITAL WD1005FBYZ [1TB SATA600 7200],https://kakaku.com/item/K0000952001/,1000.0,7200.0,128000.0,SerialATA600,9880
65,WESTERN DIGITAL WD5000AZRZ-RT [500GB SATA600 5400],https://kakaku.com/item/K0000820665/,500.0,5400.0,64000.0,SerialATA600,5250
66,HGST HUS722T1TALA604 [1TB SATA600 7200],https://kakaku.com/item/K0000935362/,1000.0,7200.0,128000.0,SerialATA600,10361
67,WESTERN DIGITAL WD2003FZEX [2TB SATA600 7200],https://kakaku.com/item/K0000596578/,2000.0,7200.0,64000.0,SerialATA600,14938
68,東芝 MN05ACA600 [6TB SATA600 7200],https://kakaku.com/item/K0000942529/,6000.0,7200.0,,SerialATA600,18975
69,SEAGATE ST16000NE000 [16TB SATA600 7200],https://kakaku.com/item/K0001179848/,16000.0,7200.0,256000.0,SerialATA600,71500
70,WESTERN DIGITAL WD3200AAJS (320G SATA300 7200),https://kakaku.com/item/05302515805/,320.0,7200.0,8000.0,SerialATA300,2800
71,WESTERN DIGITAL WD10EURX [1TB SATA600],https://kakaku.com/item/K0000684293/,1000.0,,64000.0,SerialATA600,5996
72,WESTERN DIGITAL WD4003FRYZ [4TB SATA600 7200],https://kakaku.com/item/K0001207347/,4000.0,7200.0,256000.0,SerialATA600,20889
73,SEAGATE ST500DM002 [500GB SATA600 7200],https://kakaku.com/item/K0000280722/,500.0,7200.0,16000.0,,2967
74,SEAGATE ST1000NM0008 [1TB SATA600 7200],https://kakaku.com/item/K0001035507/,1000.0,7200.0,128000.0,SerialATA600,9628
75,SEAGATE ST10000NM0086 [10TB SATA600 7200],https://kakaku.com/item/K0001051525/,10000.0,7200.0,256000.0,SerialATA600,38068
76,HGST HUH721212ALE600 [12TB SATA600 7200],https://kakaku.com/item/K0000996123/,12000.0,7200.0,256000.0,SerialATA600,54000
77,WESTERN DIGITAL WD141KRYZ [14TB SATA600 7200],https://kakaku.com/item/K0001207349/,14000.0,7200.0,512000.0,SerialATA600,62578
78,WESTERN DIGITAL WD6400AAKS (640G SATA300 7200),https://kakaku.com/item/05302515863/,640.0,7200.0,16000.0,SerialATA300,3264
79,SEAGATE ST1000VN002 [1TB SATA600 5900],https://kakaku.com/item/K0000896134/,1000.0,5900.0,64000.0,SerialATA600,6952
80,SEAGATE ST10000VN0008 [10TB SATA600 7200],https://kakaku.com/item/K0001167552/,10000.0,7200.0,256000.0,SerialATA600,34800
81,WESTERN DIGITAL WD101KFBX [10TB SATA600 7200],https://kakaku.com/item/K0000972161/,10000.0,7200.0,256000.0,SerialATA600,49700
82,WESTERN DIGITAL WD5000AZLX [500GB SATA600 7200],https://kakaku.com/item/K0000449787/,500.0,7200.0,32000.0,SerialATA600,4839
83,SEAGATE ST3160215ACE [160GB U100 7200],https://kakaku.com/item/K0000364318/,160.0,7200.0,2000.0,UltraATA100,5044
84,SEAGATE ST2000VN004 [2TB SATA600 5900],https://kakaku.com/item/K0000896133/,2000.0,5900.0,64000.0,SerialATA600,8930
85,東芝 DT01ACA300BOX [3TB SATA 7200],https://kakaku.com/item/K0000438645/,3000.0,7200.0,64000.0,,12158
86,バッファロー OP-HD1.0T/LS [1TB SATA],https://kakaku.com/item/K0000337069/,1000.0,,,,14186
87,WESTERN DIGITAL WD40EURX [4TB SATA600],https://kakaku.com/item/K0000729171/,4000.0,,64000.0,SerialATA600,16276
88,WESTERN DIGITAL WD101PURZ [10TB SATA600 7200],https://kakaku.com/item/K0001078043/,10000.0,7200.0,256000.0,SerialATA600,34579
89,WESTERN DIGITAL WD8004FRYZ [8TB SATA600 7200],https://kakaku.com/item/K0001207348/,8000.0,7200.0,256000.0,SerialATA600,38055
90,SEAGATE ST500NM0011 [500GB SATA600 7200],https://kakaku.com/item/K0000247478/,500.0,7200.0,64000.0,,3066
91,SEAGATE ST380215ACE [80GB U100 7200],https://kakaku.com/item/K0000364320/,80.0,7200.0,2000.0,UltraATA100,3432
92,WESTERN DIGITAL WD5000AAKS (500G SATA300 7200),https://kakaku.com/item/05302515791/,500.0,7200.0,16000.0,SerialATA300,3857
93,WESTERN DIGITAL WD5000AAKX [500GB SATA600 7200],https://kakaku.com/item/K0000164534/,500.0,7200.0,16000.0,,4277
94,WESTERN DIGITAL WD20EFRX [2TB SATA600 5400],https://kakaku.com/item/K0000401035/,2000.0,5400.0,64000.0,SerialATA600,9900
95,WESTERN DIGITAL WD2005FBYZ [2TB SATA600 7200],https://kakaku.com/item/K0000922235/,2000.0,7200.0,128000.0,SerialATA600,13750
96,SEAGATE ST4000NE001 [4TB SATA600 7200],https://kakaku.com/item/K0001192619/,4000.0,7200.0,128000.0,SerialATA600,19980
97,WESTERN DIGITAL HUS726T4TALA6L4 [4TB SATA600 7200],https://kakaku.com/item/K0001114935/,4000.0,7200.0,256000.0,SerialATA600,21349
98,SEAGATE ST4000NM0035 [4TB SATA600 7200],https://kakaku.com/item/K0001051523/,4000.0,7200.0,128000.0,SerialATA600,23100
99,WESTERN DIGITAL WD60EFRX [6TB SATA600 5400],https://kakaku.com/item/K0000678035/,6000.0,5400.0,64000.0,SerialATA600,27518
100,WESTERN DIGITAL WD6003FFBX [6TB SATA600 7200],https://kakaku.com/item/K0001044791/,6000.0,7200.0,256000.0,SerialATA600,29200
101,WESTERN DIGITAL WD6003FRYZ [6TB SATA600 7200],https://kakaku.com/item/K0001207346/,6000.0,7200.0,256000.0,SerialATA600,29778
102,WESTERN DIGITAL WD121KRYZ [12TB SATA600 7200],https://kakaku.com/item/K0000999796/,12000.0,7200.0,256000.0,SerialATA600,55480
103,WESTERN DIGITAL WD3200AAKS (320G SATA300 7200),https://kakaku.com/item/05302515806/,320.0,7200.0,16000.0,SerialATA300,3758
104,WESTERN DIGITAL WD20EARX [2TB SATA600],https://kakaku.com/item/K0000256713/,2000.0,,64000.0,SerialATA600,6725
105,WESTERN DIGITAL WD05PURZ [500GB SATA600 5400],https://kakaku.com/item/K0000966640/,500.0,5400.0,64000.0,SerialATA600,7193
106,SEAGATE ST31000528AS (1TB SATA300 7200),https://kakaku.com/item/K0000014807/,1000.0,7200.0,32000.0,SerialATA300,7714
107,東芝 DT01ABA200V [2TB SATA600 5700],https://kakaku.com/item/K0000406695/,2000.0,5700.0,32000.0,SerialATA600,8900
108,SEAGATE ST2000NM0008 [2TB SATA600 7200],https://kakaku.com/item/K0001035506/,2000.0,7200.0,128000.0,SerialATA600,13420
109,ロジテック LHD-D3000SAK2 [3TB SATA600 7200],https://kakaku.com/item/K0000832692/,3000.0,7200.0,,SerialATA600,13470
110,ロジテック 【直販モデル】 LHD-DA30SAKWR [3TB SATA600],https://kakaku.com/item/K0000408272/,3000.0,,64000.0,SerialATA600,13860
111,SEAGATE ST2000DX002 [2TB SATA600 7200],https://kakaku.com/item/K0000913438/,2000.0,7200.0,64000.0,SerialATA600,14280
112,SEAGATE ST6000DM004 [6TB SATA600 7200],https://kakaku.com/item/K0000930242/,6000.0,7200.0,256000.0,SerialATA600,22880
113,WESTERN DIGITAL HUS726T4TALE6L4 [4TB SATA600 7200],https://kakaku.com/item/K0001114937/,4000.0,7200.0,256000.0,SerialATA600,23100
114,SEAGATE ST8000NE001 [8TB SATA600 7200],https://kakaku.com/item/K0001192617/,8000.0,7200.0,256000.0,SerialATA600,32978
115,SEAGATE ST8000NM0055 [8TB SATA600 7200],https://kakaku.com/item/K0000880170/,8000.0,7200.0,256000.0,SerialATA600,34800
116,WESTERN DIGITAL HUS728T8TALE6L4 [8TB SATA600 7200],https://kakaku.com/item/K0001114938/,8000.0,7200.0,256000.0,SerialATA600,38045
117,WESTERN DIGITAL WD8003FFBX [8TB SATA600 7200],https://kakaku.com/item/K0001058220/,8000.0,7200.0,256000.0,SerialATA600,40499
118,SEAGATE ST12000VN0007 [12TB SATA600 7200],https://kakaku.com/item/K0001004783/,12000.0,7200.0,256000.0,SerialATA600,42719
119,WESTERN DIGITAL WD121KFBX [12TB SATA600 7200],https://kakaku.com/item/K0001163679/,12000.0,7200.0,256000.0,SerialATA600,63574
120,SEAGATE ST14000DM001 [14TB SATA600 7200],https://kakaku.com/item/K0001101159/,14000.0,7200.0,256000.0,SerialATA600,68800
121,SEAGATE ST3250312AS [250GB SATA600 7200],https://kakaku.com/item/K0000228650/,250.0,7200.0,8000.0,,2769
122,SEAGATE ST3500418AS (500GB SATA300 7200),https://kakaku.com/item/K0000014805/,500.0,7200.0,16000.0,SerialATA300,4154
123,ロジテック 【直販モデル】 LHD-WD10EZRZ [1TB],https://kakaku.com/item/K0000976364/,1000.0,,,,5580
124,ロジテック 【直販モデル】 LHD-WD20EZRZ [2TB],https://kakaku.com/item/K0000976369/,2000.0,,,,6980
125,WESTERN DIGITAL WD5003AZEX [500GB SATA600 7200],https://kakaku.com/item/K0000411658/,500.0,7200.0,64000.0,SerialATA600,7952
126,HGST HDS722020ALA330 (2TB SATA300 7200),https://kakaku.com/item/K0000051713/,2000.0,7200.0,32000.0,SerialATA300,8505
127,HGST HUS724020ALA640 [2TB SATA600 7200],https://kakaku.com/item/K0000506548/,2000.0,7200.0,64000.0,SerialATA600,9008
128,東芝 DT01ABA300V [3TB SATA600 5940],https://kakaku.com/item/K0000406694/,3000.0,5940.0,32000.0,SerialATA600,9980
129,SEAGATE ST3000DM008 [3TB SATA600 7200],https://kakaku.com/item/K0000902238/,3000.0,7200.0,64000.0,SerialATA600,11180
130,SEAGATE ST2000VM003 [2TB SATA600 5900],https://kakaku.com/item/K0000665228/,2000.0,5900.0,64000.0,SerialATA600,11280
131,SEAGATE ST2000NE0025 [2TB SATA600 7200],https://kakaku.com/item/K0000951728/,2000.0,7200.0,128000.0,SerialATA600,13033
132,WESTERN DIGITAL WD2002FFSX [2TB SATA600 7200],https://kakaku.com/item/K0000921987/,2000.0,7200.0,64000.0,SerialATA600,14419
133,ロジテック 【直販モデル】 LHD-DA40SAKWR [4TB SATA600 7200],https://kakaku.com/item/K0000724970/,4000.0,7200.0,64000.0,SerialATA600,17930
134,WESTERN DIGITAL WD4003FFBX [4TB SATA600 7200],https://kakaku.com/item/K0001046063/,4000.0,7200.0,256000.0,SerialATA600,22880
135,SEAGATE ST6000NM0115 [6TB SATA600 7200],https://kakaku.com/item/K0001051524/,6000.0,7200.0,256000.0,SerialATA600,33456
136,HGST HUH721008ALE600 [8TB SATA600 7200],https://kakaku.com/item/K0000835197/,8000.0,7200.0,256000.0,SerialATA600,41200
137,SEAGATE ST10000DM0004 [10TB SATA600 7200],https://kakaku.com/item/K0000909153/,10000.0,7200.0,256000.0,SerialATA600,45244
138,WESTERN DIGITAL WD10EZRX [1TB SATA600],https://kakaku.com/item/K0000331815/,1000.0,,64000.0,SerialATA600,4747
139,WESTERN DIGITAL WD10EARX [1TB SATA600],https://kakaku.com/item/K0000260543/,1000.0,,64000.0,,5242
140,SEAGATE ST1000VX005 [1TB SATA600],https://kakaku.com/item/K0000930247/,1000.0,,64000.0,SerialATA600,5657
141,東芝 DT01ACA050BOX [500GB SATA 7200],https://kakaku.com/item/K0000438642/,500.0,7200.0,32000.0,,6232
142,東芝 DT01ABA100V [1TB SATA600 5700],https://kakaku.com/item/K0000406697/,1000.0,5700.0,32000.0,SerialATA600,6480
143,東芝 DT01ACA100BOX [1TB SATA 7200],https://kakaku.com/item/K0000438643/,1000.0,7200.0,32000.0,,7280
144,WESTERN DIGITAL WD1001FALS (1TB SATA300 7200),https://kakaku.com/item/05302515903/,1000.0,7200.0,32000.0,SerialATA300,7417
145,東芝 DT01ABA100VBOX [1TB SATA600 5700],https://kakaku.com/item/K0000835861/,1000.0,5700.0,,SerialATA600,7470
146,SEAGATE ST2000VX008 [2TB SATA600],https://kakaku.com/item/K0000930248/,2000.0,,64000.0,SerialATA600,7881
147,ロジテック 【直販モデル】 LHD-WD30EZRZ [3TB],https://kakaku.com/item/K0000976373/,3000.0,,,,8280
148,バッファロー HD-ID1.0TS [1TB SATA],https://kakaku.com/item/K0000319185/,1000.0,,,,8308
149,IODATA HDI-S120A7P [120GB SATA 7200],https://kakaku.com/item/K0000351899/,120.0,7200.0,,,8580
150,SEAGATE ST2000DL003 [2TB SATA600 5900],https://kakaku.com/item/K0000183490/,2000.0,5900.0,64000.0,,9494
151,ロジテック 【直販モデル】 LHD-WD20EURX [2TB],https://kakaku.com/item/K0000976368/,2000.0,,,,9680
152,WESTERN DIGITAL WD20EZRX [2TB SATA600],https://kakaku.com/item/K0000404033/,2000.0,,64000.0,SerialATA600,9692
153,SEAGATE ST31000524AS [1TB SATA600 7200],https://kakaku.com/item/K0000228646/,1000.0,7200.0,32000.0,,10081
154,WESTERN DIGITAL WD2503ABYZ [250GB SATA600 7200],https://kakaku.com/item/K0000651713/,250.0,7200.0,64000.0,SerialATA600,10181
155,ロジテック 【直販モデル】 LHD-WD30EFRX [3TB],https://kakaku.com/item/K0000976371/,3000.0,,,,11580
156,東芝 DT01ABA300VBOX [3TB SATA600 5940],https://kakaku.com/item/K0000835859/,3000.0,5940.0,,SerialATA600,12030
157,SEAGATE ST4000VX007 [4TB SATA600],https://kakaku.com/item/K0000930250/,4000.0,,64000.0,SerialATA600,13940
158,バッファロー HD-ID2.0TS [2TB SATA],https://kakaku.com/item/K0000319184/,2000.0,,,,14121
159,ロジテック 【直販モデル】 LHD-WD40EFRX [4TB],https://kakaku.com/item/K0000976375/,4000.0,,,,15580
160,WESTERN DIGITAL WD40EFRX [4TB SATA600 5400],https://kakaku.com/item/K0000573468/,4000.0,5400.0,64000.0,SerialATA600,18655
161,WESTERN DIGITAL WD4002FYYZ [4TB SATA600 7200],https://kakaku.com/item/K0000872594/,4000.0,7200.0,128000.0,SerialATA600,21600
162,SEAGATE ST6000VN0041 [6TB SATA600 7200],https://kakaku.com/item/K0000896130/,6000.0,7200.0,128000.0,SerialATA600,25270
163,バッファロー OP-HD4.0H [4TB SATA],https://kakaku.com/item/K0000580639/,4000.0,,,,29368
164,SEAGATE ST8000VX0022 [8TB SATA600],https://kakaku.com/item/K0000930252/,8000.0,,256000.0,SerialATA600,32520
165,SEAGATE ST8000DM0004 [8TB SATA600 7200],https://kakaku.com/item/K0000980074/,8000.0,7200.0,256000.0,SerialATA600,32780
166,SEAGATE ST10000VX0004 [10TB SATA600 7200],https://kakaku.com/item/K0000930253/,10000.0,7200.0,256000.0,SerialATA600,33498
167,SEAGATE ST8000NE0004 [8TB SATA600 7200],https://kakaku.com/item/K0000980073/,8000.0,7200.0,256000.0,SerialATA600,34429
168,ロジテック 【直販モデル】 LHD-WD80EFAX [8TB],https://kakaku.com/item/K0001115059/,8000.0,,,,41030
169,HGST HUH721010ALE600 [10TB SATA600 7200],https://kakaku.com/item/K0000835196/,10000.0,7200.0,256000.0,SerialATA600,48900
170,SEAGATE ST14000NE0008 [14TB SATA600 7200],https://kakaku.com/item/K0001090644/,14000.0,7200.0,256000.0,SerialATA600,53292
171,ロジテック 【直販モデル】 LHD-DA80SAKWR [8TB SATA600 5400],https://kakaku.com/item/K0000876887/,8000.0,5400.0,64000.0,SerialATA600,55440
172,WESTERN DIGITAL HUH721212ALE604 [12TB SATA600 7200],https://kakaku.com/item/K0001127994/,12000.0,7200.0,256000.0,SerialATA600,59675
173,WESTERN DIGITAL WUH721414ALE6L4 [14TB SATA600 7200],https://kakaku.com/item/K0001127995/,14000.0,7200.0,512000.0,SerialATA600,66578
174,SEAGATE ST250DM000 [250GB SATA600 7200],https://kakaku.com/item/K0000280721/,250.0,7200.0,,,2571
175,SEAGATE ST1000NM0011 [1TB SATA600 7200],https://kakaku.com/item/K0000276899/,1000.0,7200.0,64000.0,,4648
176,SEAGATE ST1000DM003 [1TB SATA600 7200],https://kakaku.com/item/K0000313504/,1000.0,7200.0,64000.0,,4846
177,SEAGATE ST1500DL003 [1.5TB SATA600 5900],https://kakaku.com/item/K0000185739/,1500.0,5900.0,64000.0,,5736
178,東芝 DT01ABA050VBOX [500GB SATA600 5700],https://kakaku.com/item/K0000835862/,500.0,5700.0,,SerialATA600,6503
179,ロジテック 【直販モデル】 LHD-DA10SAKWGP [1TB SATA300],https://kakaku.com/item/K0000343347/,1000.0,5400.0,64000.0,SerialATA300,6600
180,WESTERN DIGITAL WD5002AALX [500GB SATA600 7200],https://kakaku.com/item/K0000221784/,500.0,7200.0,32000.0,,6658
181,WESTERN DIGITAL WD15EARS (1.5TB SATA300),https://kakaku.com/item/K0000077882/,1500.0,,64000.0,SerialATA300,6963
182,ロジテック 【直販モデル】 LHD-WD10EFRX [1TB],https://kakaku.com/item/K0000976365/,1000.0,,,,7650
183,ロジテック 【直販モデル】 LHD-DA20SAKWGP [2TB SATA300],https://kakaku.com/item/K0000343349/,2000.0,5400.0,64000.0,SerialATA300,8030
184,SEAGATE ST2000DL001 [2TB SATA600 5900],https://kakaku.com/item/K0000234698/,2000.0,5900.0,64000.0,,8703
185,東芝 DT01ACA200BOX [2TB SATA 7200],https://kakaku.com/item/K0000438644/,2000.0,7200.0,64000.0,,8860
186,東芝 MK2002TSKB [2TB SATA300 7200],https://kakaku.com/item/K0000184544/,2000.0,7200.0,64000.0,SerialATA300,9200
187,ロジテック 【直販モデル】 LHD-WD20EFRX [2TB],https://kakaku.com/item/K0000976367/,2000.0,,,,9630
188,東芝 DT01ABA200VBOX [2TB SATA600 5700],https://kakaku.com/item/K0000835860/,2000.0,5700.0,,SerialATA600,9695
189,ロジテック 【直販モデル】 LHD-WD40EZRZ [4TB],https://kakaku.com/item/K0000976376/,4000.0,,,,9980
190,ロジテック LHD-D500SAK2 [500GB SATA600 7200],https://kakaku.com/item/K0000832689/,500.0,7200.0,,SerialATA600,10744
191,ロジテック LHD-D1000SAK2 [1TB SATA600 7200],https://kakaku.com/item/K0000832690/,1000.0,7200.0,,SerialATA600,11266
192,WESTERN DIGITAL WD10EALS (1TB SATA300 7200),https://kakaku.com/item/K0000093683/,1000.0,7200.0,32000.0,SerialATA300,11268
193,SEAGATE ST3000VX010 [3TB SATA600],https://kakaku.com/item/K0000930249/,3000.0,,64000.0,SerialATA600,11378
194,HP QK554AA [500GB SATA600 7200],https://kakaku.com/item/K0000392828/,500.0,7200.0,,SerialATA600,11677
195,ロジテック 【直販モデル】 LHD-DA20SAKWR [2TB SATA600],https://kakaku.com/item/K0000408271/,2000.0,,64000.0,SerialATA600,11880
196,ロジテック 【直販モデル】 LHD-DA40SAKWGP [4TB SATA600 5400],https://kakaku.com/item/K0000724971/,4000.0,5400.0,64000.0,SerialATA600,11880
197,バッファロー OP-HD500/LS [500GB SATA],https://kakaku.com/item/K0000337070/,500.0,,,,12358
